"Spectra_Name","Location","Instrument","Species_Code","Genus","Species","Canopy_position","PLSR_LeafAge_days","Measurement_Date","Red","Blue","Far_Red"
"BNL11814","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","137.464633548108","20170216",0.955889391114553,0.959329867379551,0.316706117716915
"BNL11835","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","47.7902070042818","20170216",0.752124513398031,0.930081315534601,0.114537671646018
"BNL11836","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","70.328644700324","20170216",0.943798746469032,0.959138067374485,0.277540330656517
"BNL11837","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","120.810371064402","20170216",0.937637917536028,0.958637141845798,0.242385108090377
"BNL11838","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","117.881268556215","20170216",0.938522513877056,0.958647539714573,0.222162189164849
"BNL11839","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","16.7943280449033","20170216",0.811684375315841,0.945280363111573,0.128857209381398
"BNL11840","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","24.7303382669655","20170216",0.837525397184755,0.950801074014996,0.127330015353977
"BNL11841","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","87.7149442149137","20170216",0.898657675466393,0.955841717379271,0.220922843127552
"BNL11842","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","56.798853976224","20170216",0.854438034170673,0.950741827943537,0.170869664002246
"BNL11843","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","64.8244604473286","20170216",0.871614704120213,0.95209855494242,0.146185352571974
"BNL11844","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","232.404331820108","20170216",0.953077543923925,0.959086238328931,0.317034182667241
"BNL11846","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","171.614139108818","20170216",0.9580296956854,0.959363634563997,0.324468035983038
"BNL11847","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","178.963102275906","20170216",NA,NA,NA
"BNL11851","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","312.560540448298","20170216",NA,NA,NA
"BNL11852","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","230.218362957882","20170216",NA,NA,NA
"BNL11853","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","66.8476777413797","20170216",0.84291945791887,0.946903637554016,0.155996092984457
"BNL11854","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum",NA,"49.5655408323828","20170216",0.772021410043024,0.942101235424979,0.110892902326115
"BNL11855","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","38.1386011816877","20170216",0.809332051804935,0.944883820088257,0.116706117904718
"BNL11856","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","205.895104668979","20170216",0.956622061364485,0.959322244252823,0.305329971219608
"BNL11857","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","237.025088445285","20170216",0.95240494284625,0.959345253403395,0.292997368135399
"BNL11858","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","166.462055286462","20170216",0.947626353156228,0.958886688257844,0.27067739048346
"BNL11859","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum","sunlit","184.411096768379","20170216",0.943780112321293,0.959024015056388,0.241777188863298
"BNL11860","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","87.8697775938826","20170216",0.897636313346516,0.955612956259798,0.212724218130905
"BNL11861","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","106.533309915874","20170216",0.937980630051413,0.958690201623627,0.268118599689979
"BNL11862","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","44.0657667704334","20170216",0.866079376307156,0.951996283345455,0.211945291659353
"BNL11863","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum","sunlit","71.8994548463339","20170216",0.884377645560045,0.955634383031614,0.167223445712266
"BNL11864","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","269.940740252195","20170216",0.948000853855008,0.959142450235931,0.318670290748576
"BNL11865","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","54.1127689379654","20170216",0.813402906247074,0.940934983427893,0.105018857200235
"BNL11866","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","123.467498986537","20170216",0.94391575506374,0.958878876670569,0.254418770674798
"BNL11867","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","133.233728534711","20170216",0.947518440709863,0.959082271243659,0.2789940332971
"BNL11868","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","127.205730820324","20170216",0.955629084900341,0.959305962149268,0.300538558975365
"BNL11869","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","205.019473232372","20170216",0.947288435364221,0.958985969689407,0.304994919210256
"BNL11870","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","142.891800377101","20170217",0.948101295802195,0.959166320299715,0.275920321493359
"BNL11871","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","138.086262316513","20170217",0.935653322506733,0.958381559322442,0.241508145855389
"BNL11872","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum","sunlit","98.4443762764217","20170217",0.859190453857235,0.952936184214254,0.169791646334062
"BNL11873","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum","sunlit","109.076757060676","20170217",0.821088712163828,0.947163976777946,0.132584722524899
"BNL11874","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","110.813661884546","20170217",0.896702274783337,0.955954096672301,0.262830852989868
"BNL11875","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","78.3815101809206","20170217",0.879698375451324,0.952241414385174,0.17353657691492
"BNL11876","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","264.389753478787","20170217",NA,NA,NA
"BNL11877","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum","sunlit","199.040998947731","20170217",0.934765314867217,0.958003285475093,0.22949739105769
"BNL11878","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","379.258104900292","20170217",0.956830610816288,0.959347469478031,0.374063290695278
"BNL11879","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum","sunlit","300.362144431588","20170217",0.953751494926356,0.959202804022531,0.291586274834837
"BNL11880","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","175.027867098101","20170217",0.953275763349599,0.959087092574064,0.292766036211478
"BNL11881","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","55.4943327403173","20170217",0.828767604832876,0.948132979883456,0.144484837666454
"BNL11882","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum","sunlit","287.649639906869","20170217",0.950035143043911,0.959089007642276,0.289927388485376
"BNL11883","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","244.858018807699","20170217",0.9516622694187,0.959040616136699,0.288322995913405
"BNL11884","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum","sunlit","265.126829967823","20170217",0.951514374338559,0.959249791866796,0.276107248113575
"BNL11885","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","59.4507276174544","20170217",0.845612401761949,0.946415603709277,0.149306280686673
"BNL11886","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","142.692608046707","20170217",0.941170545935469,0.958507677025645,0.25800140207537
"BNL11887","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum","sunlit","137.857757039257","20170217",0.940035869857266,0.958884673679561,0.225551095943032
"BNL11888","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum","sunlit","61.9622908801418","20170217",0.838359531705338,0.950476629436614,0.14752646554038
"BNL11889","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","63.0295351475932","20170217",0.841706798088106,0.94460203016722,0.142076383224544
"BNL11890","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","172.878750129642","20170217",NA,NA,NA
"BNL11891","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","16.7480495925095","20170217",0.761667417796817,0.937701308829456,0.106354059943557
"BNL11892","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","155.210596660794","20170217",0.940517943102985,0.958518662088289,0.265753093727062
"BNL11893","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","22.7344335871645","20170217",0.818904081694808,0.944975561617648,0.116757725443967
"BNL11894","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","209.476060100564","20170217",0.936517308171951,0.958305988543979,0.26263666060049
"BNL11895","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","153.641201869898","20170217",0.939070927183075,0.958379531584346,0.257509229286608
"BNL11896","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum","sunlit","113.478215124504","20170217",0.927860934206981,0.958600100433321,0.218526585987818
"BNL11897","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","67.0369531595667","20170217",0.941916907226051,0.959067740289784,0.260031665112148
"BNL11898","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","45.6612992978589","20170218",0.856904219274932,0.952234071478487,0.188546441643024
"BNL11899","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","79.0259824204392","20170218",0.880086686044387,0.953591081252066,0.188489599886963
"BNL11900","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","64.721118716224","20170217",0.886379745827368,0.956712514079734,0.197598353873099
"BNL12001","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","75.9267042261487","20170218",0.94540259660875,0.959183706953665,0.273383961686381
"BNL12002","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum","sunlit","164.72109996524","20170218",0.943695823220638,0.959101751864173,0.231937798764698
"BNL12003","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","119.858607421142","20170218",0.943625383495937,0.959083021956993,0.258976607489422
"BNL12004","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","203.05771908759","20170218",0.945763894341024,0.958930721881938,0.273140805054025
"BNL12005","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","178.825395195378","20170218",NA,NA,NA
"BNL12006","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","59.5579325653244","20170218",0.864120736594985,0.953526148118614,0.182752404554699
"BNL12007","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum","sunlit","188.984296460674","20170218",0.942765023666275,0.959064423250164,0.239882083216392
"BNL12008","PA-SLZ","HR-2014i","MICOBO","Miconia","borealis","sunlit","138.409975525596","20170218",0.929307561842323,0.957712443488388,0.250712935886876
"BNL12009","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","312.913577805054","20170218",0.957032923705726,0.959370390542694,0.364688049789969
"BNL12010","PA-SLZ","HR-2014i","VOCHFE","Vochysia","ferruginea","sunlit","39.7247779438542","20170218",0.908876746101127,0.957704804244266,0.193804904522229
"BNL12011","PA-SLZ","HR-2014i","GUATDU","Guatteria","dumetorum","sunlit","55.5588863942109","20170218",0.832196537868819,0.951075492078832,0.139349116281562
"BNL12012","PA-SLZ","HR-2014i","TERMAM","Terminalia","amazonia","sunlit","86.9516571365397","20170218",0.925455511433633,0.958389313510826,0.242476568673686
